X,Y,ObjectId,name,text,image,tickets,url,contact_email,contact_phone,contact_website,address,latitude,longitude,address_zoom,address_place_id,address_street_number,address_street_name,address_street_name_short,address_state,address_post_code,address_country,address_country_short,address_street,address_city,opening_hours,GlobalID
16.6095106980001,49.192928497,62,Labyrint pod Zelným trhem,"Téměř kilometrový labyrint středověkých chodeb a&nbsp;sklepů.
V rámci turistické trasy spatří návštěvníci na vlastní oči unikátní a&nbsp;tajemná zákoutí středověkých chodeb a&nbsp;sklepů skrytá šest až osm metrů pod povrchem. Dozví se, jak se v&nbsp;minulosti uchovávaly potraviny, víno a&nbsp;pivo a&nbsp;čím se podzemní prostory osvětlovaly. V&nbsp;expozici nechybí ani sbírka archeologických nálezů. Součástí prohlídky je alchymistická laboratoř připomínající slavné lékaře, lékárníky a&nbsp;fyzikusy, kteří v&nbsp;Brně působili a&nbsp;proslavili město po celé Evropě. Na místní vinařskou tradici upozorňuje starý vinný sklep a&nbsp;historická krčma. O&nbsp;stinných stránkách života v&nbsp;dávných dobách vyprávějí repliky městského pranýře a&nbsp;klece bláznů, které v&nbsp;17.&nbsp;století stávaly na tržišti.
Zelný trh patří k&nbsp;nejstarším brněnským náměstím a&nbsp;poprvé je zmiňován už počátkem 13.&nbsp;století jako Horní trh. Odjakživa byl rušným místem, kde se čile obchodovalo především s&nbsp;čerstvými potravinami. Sklepy, které vznikaly pod jednotlivými domy, proto sloužily nejen svým majitelům, ale také jako zázemí trhoveckého života a&nbsp;úkryt v&nbsp;době válek. Jejich tajemství zůstávalo dlouho skryto a&nbsp;až novodobé průzkumy odhalily celý labyrint, jenž prošel v&nbsp;roce 2009 komplexní stavební úpravou. Vznikla tak unikátní soustava historických sklepení a&nbsp;chodeb.
Virtuální prohlídka
Nejbližší zastávka městské hromadné dopravy: Zelný trh
Pojďte si Labyrint užít jinak. Zahrajte si ho! Více o&nbsp;aplikaci Play Brno naleznete zde.",https://www.gotobrno.cz/wp-content/uploads/2017/06/2015-alchymisticka-dilna-i.jpg,"Cenový rozsah:
od: 90&nbsp;Kč do 180 Kč, rodinné vstupné 420&nbsp;Kč",https://www.gotobrno.cz/misto/labyrint-pod-zelnym-trhem/,labyrint@ticbrno.cz,"+420&nbsp;542&nbsp;212&nbsp;892",https://www.brnenske-podzemi.cz/labyrint-pod-zelnym-trhem,"Zelný trh 320/21, Brno-město, 602 00 Brno-Brno-střed, Česko",49.1929284973173,16.6095106981476,,,,,,,,,,Zelný trh 21,Brno,,{5ED4B29C-8BD0-403B-9D20-CD09D3896B78}
16.6088381000001,49.1931161000001,63,Stará radnice,"Jedna z&nbsp;nejpozoruhodnějších historických budov v&nbsp;centru.
Stará radnice dnes slouží především kulturním účelům. V&nbsp;jejích prostorách se nachází galerie, informační centrum a&nbsp;stálá expozice o&nbsp;historii této stavby. V&nbsp;letní sezoně můžete navštívit Křišťálový sál, Freskový sál a&nbsp;Klenotnici nebo vystoupat na 63 metrů vysokou věž, která slibuje impozantní výhled na Brno. Na nádvoří se odehrávají koncerty, festivaly, divadelní představení i&nbsp;filmové projekce.
Do areálu se vstupuje klenutým průchodem, jehož portál s&nbsp;legendární ohnutou věžičkou je dílem sochaře Antona Pilgrama, představitele pozdní gotiky. V&nbsp;průchodu jsou umístěny dvě připomínky známých legend – loukoťové kolo a&nbsp;krokodýl neboli brněnský drak. Nádvoří s&nbsp;renesančními arkádami z&nbsp;konce 16.&nbsp;století je dílem italských stavitelů, další úpravy jsou výsledkem raně barokní přestavby. Stará radnice sloužila svému účelu až do roku 1935, poté se úřady přestěhovaly do prostor Nové radnice na Dominikánském náměstí.
Stáhněte si brožuru o&nbsp;Staré radnici!
Virtuální prohlídka
Nejbližší zastávka městské hromadné dopravy: Zelný trh
Pojďte si Starou radnici užít jinak. Zahrajte si ji! Více o&nbsp;aplikaci Play Brno naleznete zde.",https://www.gotobrno.cz/wp-content/uploads/2017/05/radnice-e1498945361824.jpg,"plné vstupné na věž 90&nbsp;Kč
studenti, senioři, ZTP, ZTP/P 50&nbsp;Kč
děti do 15 let 50&nbsp;Kč
děti do 6 let Zdarma
rodinné vstupné (max. 2 děti) 200&nbsp;Kč
Novináři /po předložení platného průkazu/, průvodci, pedagogický doprovod zdarma
focení, kamera zdarma
Prodej vstupenek POUZE u&nbsp;vstupu na věž Staré radnice. Poslední vstup 30 min před koncem otevírací doby.",https://www.gotobrno.cz/misto/stara-radnice/,vez@ticbrno.cz,"+420&nbsp;542&nbsp;427&nbsp;150",https://ticbrno.cz/stara-radnice-s-nadvorim,"Radnická 8, Brno-Brno-střed, Česko",49.1931161,16.6088381,,,,,,,,,,Radnická 8,Brno,[{'dayOfWeek': None}],{CF883334-998E-4C86-8216-B9D99A480117}
16.6061524,49.1939324000001,64,Sklep pod Novou radnicí,"Zavřeno z&nbsp;důvodu rekonstrukce!
Historie mincovnictví ve sklepení pod Dominikánským náměstím.
Komplex tvoří Sklepení domu mincmistrů a&nbsp;zrekonstruované sklepy Nové radnice. Expozice připomíná dnes už téměř zapomenuté řemeslo ražby mincí v&nbsp;Brně a&nbsp;na Moravě a&nbsp;zároveň je připomínkou historického vývoje této městské lokality, a&nbsp;to od středověku až do současnosti. Zachycuje vývoj Rybného trhu (dnešní Dominikánské náměstí) nazývaného též Forum Piscium a&nbsp;věnuje se i&nbsp;historii původně gotické Královské kaple, která ještě začátkem 20.&nbsp;století stála ve spodní části Dominikánského náměstí. Vzhledem k&nbsp;tomu, že sklepní komplex se nachází v&nbsp;prostorách Nové radnice, kde dnes sídlí magistrát, v&nbsp;expozici nechybí ani audiovizuální prezentace historie a&nbsp;současnosti statutárního města Brna. Čas od času zde své umění předvádí zkušený mincmistr.
Virtuální prohlídka
Nejbližší zastávka městské hromadné dopravy: Náměstí Svobody",https://www.gotobrno.cz/wp-content/uploads/2017/06/minc.jpg,"Cenový rozsah:
od: 50&nbsp;Kč do 100Kč",https://www.gotobrno.cz/misto/mincmistrovsky-sklep/,mincmistr@ticbrno.cz,"+ 420&nbsp;513&nbsp;035&nbsp;040",https://www.brnenske-podzemi.cz/mincmistrovsky-sklep,"Dominikánské nám. 1, Brno-město, Brno, Česko",49.1939324,16.6061523999999,,,,,,,,,,Dominikánské nám. 1,Brno,,{8AB85769-A237-41D9-8A97-946AC94D2348}
16.607907299,49.196330313,65,"Kostnice u&nbsp;sv. Jakuba","Druhá největší kostnice v&nbsp;Evropě, hned po té pařížské.
Počet zde pohřbených lidí se odhaduje na více než padesát tisíc. Hřbitov u&nbsp;kostela sv. Jakuba na dnešním Jakubském náměstí existoval už počátkem 13.&nbsp;století. Stejně jako další městské hřbitovy byl založen uvnitř hradeb, které bránily jeho pozdějšímu rozšiřování. Kapacita brzy přestávala potřebám rostoucího města stačit, a&nbsp;proto musel být zaveden výměnný systém pohřbívání: po uplynutí deseti až dvanácti let od pohřbu byl hrob otevřen, ostatky vyjmuty a&nbsp;na stejné místo byl uložen další zemřelý.
Obsah původních hrobů se přesouval do speciálních podzemních objektů – osárií neboli kostnic. K&nbsp;jejich rychlému zaplňování docházelo i&nbsp;z&nbsp;důvodu častých epidemií moru a&nbsp;cholery, které obyvatelstvo města doslova decimovaly. Josefínské reformy vedly v&nbsp;roce 1784 ke zrušení kostelních hřbitovů z&nbsp;hygienických důvodů. Ostatky z&nbsp;hrobů byly uloženy do krypty, hřbitovní zeď stržena, prostranství kolem kostela vydlážděno nepotřebnými náhrobky a&nbsp;kostnice pomalu upadla v&nbsp;zapomnění.
Dnes je Kostnice u&nbsp;sv. Jakuba turistickou atrakcí a&nbsp;zároveň pietním místem. Prohlídku umocňuje autorská hudba brněnského skladatele Miloše Štědroně složená speciálně pro tento prostor.
Virtuální prohlídka
Nejbližší zastávka městské hromadné dopravy: Náměstí Svobody
Pojďte si Kostnici užít jinak. Zahrajte si ji! Více o&nbsp;aplikaci Play Brno naleznete zde.",https://www.gotobrno.cz/wp-content/uploads/2017/06/2015-komnata-mrtvych-ii.jpg,"Cenový rozsah:
od: 80&nbsp;Kč do: 160 Kč, rodinnné vstupné 380&nbsp;Kč",https://www.gotobrno.cz/misto/kostnice-u-sv-jakuba/,kostnice@ticbrno.cz,"+420&nbsp;515&nbsp;919&nbsp;793",https://www.brnenske-podzemi.cz/kostnice-u-sv-jakuba,"Jakubské nám. 1-2, 602 00 Brno-střed, Česko",49.1963303131437,16.6079072988114,,,,,,,,,,Jakubské náměstí,Brno,,{427E677B-37ED-47B8-B1B4-F65C32119C84}
16.6080477830001,49.1965284770001,66,Kostel sv. Jakuba,"Jedna z&nbsp;nejcennějších památek pozdní gotiky v&nbsp;Česku.
Nejstarší písemná zmínka o&nbsp;kostele sv. Jakuba v&nbsp;Brně pochází z&nbsp;roku 1228. Původně románská stavba byla později nahrazena kostelem gotickým. Stavba trojlodí, na které se podílel stavitel Anton Pilgram, byla v&nbsp;roce 1515 přerušena požárem. Obnova a&nbsp;dostavba byla dokončena v&nbsp;roce 1592. V&nbsp;polovině 18.&nbsp;století byl interiér chrámu upraven v&nbsp;barokním stylu, gotická podoba mu pak byla vrácena v&nbsp;letech 1871–1879. Ze stejné doby pochází i&nbsp;dnešní podoba hlavního oltáře.
V trojlodí s&nbsp;majestátním sloupovím a&nbsp;překrásnými klenbami se nachází řada renesančních a&nbsp;barokních náhrobků měšťanů a&nbsp;osobností spojených s&nbsp;brněnskou historií, např. maršála Jeana Louise Raduita de Souches, úspěšného velitele obrany Brna při obléhání Švédy v&nbsp;roce 1645. Jednou z&nbsp;dominant siluety města je zdejší věž dokončená roku 1592, která se tyčí do výše 94 metrů a&nbsp;na jejíž jižní straně je vidět neslušná soška – mužíček vystrkující na kolemjdoucí své pozadí. Do josefínských reforem roku 1784 byl kolem kostela hřbitov. V&nbsp;roce 2001 byla objevena podzemní kostnice, která je dnes přístupná veřejnosti.
Virtuální prohlídka
Nejbližší zastávka městské hromadné dopravy: Náměstí Svobody
Pojďte si kostel sv. Jakuba užít jinak. Zahrajte si ho! Více o&nbsp;aplikaci Play Brno naleznete zde.",https://www.gotobrno.cz/wp-content/uploads/2017/10/jakubske-namesti-kostel-sv-jakuba-frantiska-foto.jpg,,https://www.gotobrno.cz/misto/kostel-sv-jakuba/,,,https://www.svatyjakub.cz/,"Jakubské nám. 101/2, 602 00 Brno-střed-Brno-město, Česko",49.1965284773227,16.6080477833748,,,,,,,,,,Jakubské nám. 101/2,Brno,,{BBF30ADC-E4CF-424A-8A5B-A2D0788D6320}
16.607364203,49.1987373750001,67,Moravské náměstí,"Jedno z&nbsp;nejrozlehlejších náměstí v&nbsp;Brně tvoří několik částí.
Jednou z&nbsp;nich je prostranství před barokním kostelem sv. Tomáše, další je potom park čekající na rekonstrukci. Odděluje je rušná silnice s&nbsp;tramvajovými kolejemi. Prostor před kostelem s&nbsp;přilehlým bývalým augustiniánským klášterem, nyní sídlem Moravské galerie, je zaplněn několika zajímavými instalacemi. Nejnovějším a&nbsp;zřejmě nejkontroverznějším přírůstkem je Rónova osmimetrová jezdecká socha Jošta Lucemburského, nazývaná také Odvaha, slibující překvapivý výhled zpod koňského břicha. Pozornost budí i&nbsp;socha Spravedlnosti od Maria Kotrby před Nejvyšším správním soudem. Koncept vycházející ze čtyř Platónových ctností doplňují podlouhlá kašna představující Umírněnost a&nbsp;bronzový model středověkého Brna symbolizující Prozíravost.
Park tvoří dvě části, jež jsou opět odděleny silnicí a&nbsp;kolejemi. Menší východní části dominuje monumentální pomník od Vincence Makovského oslavující vítězství Rudé armády nad fašismem. Větší část parku je dnes v&nbsp;neutěšeném stavu, který by měla změnit plánovaná rekonstrukce. Od konce 19.&nbsp;století do konce 2.&nbsp;světové války zde stával Německý dům. Po válce prošlo náměstí proměnou, v&nbsp;jeho centru byla vybudována kašna ve tvaru pětiúhelníku, z&nbsp;nějž vybíhaly cípy původně červeného asfaltu. To vše dohromady při pohledu z&nbsp;ptačí perspektivy tvořilo obří rudou hvězdu.
Nejbližší zastávka městské hromadné dopravy: Moravské náměstí
Pojďte si náměstí užít jinak. Zahrajte si ho! Více o&nbsp;aplikaci Play Brno naleznete zde.",https://www.gotobrno.cz/wp-content/uploads/2017/04/dalsi-misto-e1498827225842.jpg,,https://www.gotobrno.cz/misto/moravske-namesti/,,,,"Moravské nám. 1/1, Brno-město, 602 00 Brno-Brno-střed, Česko",49.1987373750603,16.6073642034271,,,,,,,,,,Moravské náměstí,Brno,,{02E6C229-20AB-4A17-8815-C2D057307764}
16.5945269900001,49.1918960720001,68,Bazilika Nanebevzetí Panny Marie,"Klenot mezi gotickou architekturou na Moravě.
Chrám zasvěcený Panně Marii Nanebevzaté se začal na Starém Brně stavět v&nbsp;roce 1323 z&nbsp;popudu královny Elišky Rejčky, vdovy po českém králi Václavu II. Současně vedle něj založila klášter cisterciaček nazývaný Aula Sanctae Mariae. Po své smrti v&nbsp;roce 1335 byla Eliška Rejčka v&nbsp;bazilice pohřbena a&nbsp;místo jejího posledního odpočinku je v&nbsp;dlažbě vyznačeno písmenem E s&nbsp;královskou korunkou.
Interiér chrámu prošel v&nbsp;18.&nbsp;století barokními úpravami a&nbsp;ve stejné době byly v&nbsp;opatství dostavěny další budovy. Z&nbsp;příkazu Josefa II. se v&nbsp;roce 1783 na Mendlovo náměstí přestěhovali ze svého původního kláštera sv. Tomáše augustiniáni a&nbsp;vzali s&nbsp;sebou i&nbsp;slavný stříbrný oltář, jemuž dominuje unikátní obraz Černé Madony, který kostelu sv. Tomáše věnoval v&nbsp;roce 1356 císař Karel IV. Každý rok v&nbsp;polovině srpna se koná v&nbsp;bazilice pouť k&nbsp;Ochránkyni města Brna a&nbsp;Perle Moravy, jak bývá Černá Madona přezdívána.
Díky působení augustiniánů v&nbsp;oblasti vzdělávání bylo opatství na Starém Brně centrem duchovního, vědeckého a&nbsp;kulturního života města. Mezi osobnostmi, které zde působily, vynikají např. objevitel principů dědičnosti Gregor Johann Mendel či hudební skladatel Leoš Janáček.
Virtuální prohlídka
Nejbližší zastávka městské hromadné dopravy: Mendlovo náměstí",https://www.gotobrno.cz/wp-content/uploads/2017/06/mendlak_augustini01_monika-hlavacova-pocket-media-s-r-o-2.jpg,,https://www.gotobrno.cz/misto/bazilika-nanebevzeti-panny-marie/,,,http://www.opatstvibrno.cz/,"Mendlovo nám. 470/2A, Staré Brno, 603 00 Brno-Brno-střed, Česko",49.1918960721349,16.5945269896881,,,,,,,,,,Mendlovo nám. 1,Brno,,{96F95A0D-E0DD-4F91-9EC0-28DCF906F0DF}
16.4603077,49.2566597000001,69,Hrad Veveří,"Jeden z&nbsp;nejstarších hradních areálů v celém Česku.
Hrad Veveří leží zhruba 12 kilometrů severozápadně od centra Brnana skalnatém ostrohu nad Brněnskou přehradou. Nejhezčí výhledy na hrad se návštěvníkům nabízejí z&nbsp;paluby výletních lodí proplouvajících pod hradem na hladině Brněnské přehrady.
Jde o&nbsp;jeden z&nbsp;nejrozsáhlejších a&nbsp;nejstarších hradních areálů nejen na Moravě, ale v&nbsp;celé České republice. Původně zřejmě malý lovecký hrádek, či pouze dvorec moravských markrabat, byl podle pověsti založen v&nbsp;polovině 11.&nbsp;století Konrádem I. Brněnským a&nbsp;v&nbsp;písemných pramenech je poprvé zmíněn roku 1213. Veveří jako opravdový kamenný hrad vzniká pravděpodobně až před polovinou 13.&nbsp;století. Velmi výrazně byl hrad rozšířen po polovině 14.&nbsp;století za vlády moravského markraběte Jana Jindřicha, který z&nbsp;Veveří učinil jedno ze svých hlavních sídel.
Někdejší královský lovecký hrad během své historie zažil doby okázalé slávy i&nbsp;hlubokého smutku, kdy byl dlouho opuštěný a&nbsp;několikrát bezohledně adaptovaný. V&nbsp;současné době probíhá dlouhodobá rekonstrukce hradního areálu a&nbsp;každý rok je tak možné vidět další zpřístupněné prostory a&nbsp;novinky. Kromě toho ale hrad láká také na řadu kulturních a&nbsp;společenských akcí, výstav, koncertů, koštů či vinařských slavností.
Nejbližší zastávka městské hromadné dopravy: Hrad Veveří",https://www.gotobrno.cz/wp-content/uploads/2017/06/hrad-veveri.jpg,"Cenový rozsah:
od: 30Kč",https://www.gotobrno.cz/misto/hrad-veveri/,veveri@npu.cz,"+ 420&nbsp;549 420 164",https://www.hrad-veveri.cz/cs,"Hrad Veveří 1, Brno, Česko",49.2566597,16.4603076999999,,,,,,,,,,Hrad Veveří 1,Veverská Bitýška,,{554B5F83-697A-48F5-97A4-5BB9E01A2121}
16.6080987450001,49.1950392160001,70,Náměstí Svobody,"Nejvýznamnější a&nbsp;nejživější brněnské náměstí.
Trojúhelníkový tvar náměstí určily dřívější obchodní cesty a&nbsp;bývalý potok, lépe řečeno městská stoka. První zmínky o&nbsp;místě, které se dříve nazývalo také Dolní trh či Velké náměstí, pocházejí ze 13.&nbsp;století.
Dnes jej ohraničuje několik pozoruhodných budov. Za pozornost stojí renesanční Dům pánů z&nbsp;Lipé, na jehož fasádě jsou mytologické a&nbsp;biblické výjevy a&nbsp;ornamenty vinné révy. Novorenesanční Kleinův palác má výrazné litinové arkýře, které odkazují na hlavní obchodní artikl rodiny Kleinů vlastnící železárny v&nbsp;Sobotíně. Nepřehlédnutelný je dům U&nbsp;Čtyř mamlasů z&nbsp;roku 1902, dílo Aloise Prastorfera a&nbsp;Germana Wanderleye, jehož tíhu nesou na ramenou čtyři obři. Za zmínku stojí také funkcionalistická fasáda Komerční banky od architekta Bohuslava Fuchse, která vzbudila v&nbsp;době svého vzniku velký rozruch. S&nbsp;podobně kontroverzními reakcemi se setkala také svítící fasáda paláce Omega z&nbsp;roku 2006 architektů Tomáše Pilaře a&nbsp;Ladislava Kuby.
Na náměstí se nacházejí tři zcela rozdílné sochařské instalace, a&nbsp;to jak dobou svého vzniku, tak pojetím a&nbsp;tématikou. Memento morových epidemií v&nbsp;Brně představuje raně barokní morový sloup z&nbsp;roku 1689. Z&nbsp;kruhových roštů bronzové kašny lze číst verše brněnského básníka Jana Skácela. A&nbsp;nejdiskutovanější je tzv. časostroj, menhir z&nbsp;černé žuly, z&nbsp;něhož každý den v&nbsp;11 hodin vypadává skleněná kulička. Nenápadná linka na dlažbě náměstí kopíruje základy zaniklého kostela sv. Mikuláše.
Během roku se zde koná řada akcí – od Velikonočních trhů, přes otvírání Svatomartinského vína až po Brněnské Vánoce.
Nejbližší zastávka městské hromadné dopravy: Náměstí Svobody
Pojďte si náměstí užít jinak. Zahrajte si ho! Více o&nbsp;aplikaci Play Brno naleznete zde.",https://www.gotobrno.cz/wp-content/uploads/2017/05/07-Noční-život-v-uliciích-HD-1-e1499022857454.jpg,,https://www.gotobrno.cz/misto/namesti-svobody/,,,,"nám. Svobody 19, 602 00 Brno-střed, Česko",49.1950392156138,16.6080987453461,,,,,,,,,,náměstí Svobody,Brno,,{0EBC00A2-0150-4B82-AB54-DF5E1AA40506}
16.60693366,49.195529944,71,Česká,"Česká patří k&nbsp;nejrušnějším brněnským ulicím.
Název ulice se odvíjí od skutečnosti, že na přelomu 19.&nbsp;a&nbsp;20.&nbsp;století byla centrem českého kulturního života; jedním z&nbsp;důležitých míst v&nbsp;tomto ohledu bylo knihkupectví Joži Barviče. Dnes ulici dominují především obchody nadnárodních značek. Z&nbsp;architektonického hlediska stojí za pozornost několik funkcionalistických budov, zejména unikátní Hotel Avion architekta Bohuslava Fuchse, funkcionalistický rohový dům Convalaria od Oskara Pořísky, kde dnes sídlí redakce Lidových novin a&nbsp;MF Dnes, a&nbsp;fasáda obchodního domu Baťa. Ulice na jednom konci ústí do náměstí Svobody a&nbsp;na druhém jej přetíná Joštova ulice, před níž je malé „náměstíčko“ s&nbsp;hodinami na rohu jednoho z&nbsp;domů. Právě pod těmito hodinami s&nbsp;nejmenší brněnskou sochou se nalézá typické místo, kde si často Brňané dávají sraz. Česká je jednou z&nbsp;posledních ulic v&nbsp;centru města, které zatím neprošly rekonstrukcí.
Nejbližší zastávka městské hromadné dopravy: Česká",https://www.gotobrno.cz/wp-content/uploads/2017/06/ceska-brno-radek-ondra-e1498823853670.jpg,,https://www.gotobrno.cz/misto/ceska/,,,,"Česká 2-6, 602 00 Brno-střed, Česko",49.1955299443323,16.6069336595245,,,,,,,,,,Česká,Brno,,{4968172A-4264-4C1D-831F-4A50EF79CA83}
16.6076659,49.1966423000001,72,Jakubské náměstí,"Jedinečné místo s&nbsp;výjimečnou atmosférou.
O to, že tzv. Jakubák má pověst centra společenského života s&nbsp;kosmopolitní a&nbsp;pulzující atmosférou, se stará řada hospod, restaurací, kaváren a&nbsp;barů, které přitahují místní i&nbsp;cizince. Část náměstí za kostelem bývá v&nbsp;teplých měsících obsypána desítkami až stovkami postávajících a&nbsp;na obrubnících posedávajících hostů přilehlých podniků. Samotný kostel sv. Jakuba s&nbsp;věží vysokou 94 metrů patří k&nbsp;nejcennějším památkám pozdní gotiky u&nbsp;nás. V&nbsp;trojlodí s&nbsp;majestátním sloupovím a&nbsp;překrásnými klenbami se nachází řada renesančních a&nbsp;barokních náhrobků brněnských měšťanů. V&nbsp;kostele je pohřben například Louis Raduit de Souches, který za třicetileté války ubránil Brno před švédskou přesilou. Další architektonickou zajímavostí je funkcionalistická kavárna Savoy. Na náměstí se také nachází vchod do Kostnice u&nbsp;sv. Jakuba, která je po Paříži druhá největší v&nbsp;Evropě.
Nejbližší zastávka městské hromadné dopravy: Náměstí Svobody
Pojďte si náměstí užít jinak. Zahrajte si ho! Více o&nbsp;aplikaci Play Brno naleznete zde.",https://www.gotobrno.cz/wp-content/uploads/2017/05/16-Brno-pari-HD-1.jpg,,https://www.gotobrno.cz/misto/jakubske-namesti/,,,,"Jakubské náměstí, Brno-město, Brno, Česko",49.1966423,16.6076659,,,,,,,,,,Jakubské náměstí,Brno,,{006F7B32-308F-4146-979B-ECFD1D2D532F}
16.6059235000001,49.1910031,73,Denisovy sady,"Park, z&nbsp;něhož je nádherný výhled na Brno a&nbsp;jeho okolí.
Terasa na vrcholku Denisových sadů nabízí výhled od severozápadně ležícího Špilberku, přes Staré Brno, nedaleký areál brněnského výstaviště a&nbsp;administrativní komplexy s&nbsp;mrakodrapem AZ Tower až na jihovýchod, kde lze při dobrém počasí zahlédnout i&nbsp;Pálavu. Městský park, jenž původně nesl název Františkov, se rozkládá na svahu kopce Petrov mezi centrem města a&nbsp;Husovou ulicí. Na počest francouzského historika Ernesta Denise, který přispěl ke vzniku Československa, byl park roku 1919 přejmenován na Denisovy sady. Nachází se zde kolonáda s&nbsp;kašnou a&nbsp;obelisk z&nbsp;roku 1818 oslavující vítězství nad Napoleonem. V&nbsp;šedesátých letech 20.&nbsp;století se park stal vyhledávaným místem díky kavárně s&nbsp;taneční terasou. V&nbsp;roce 2003 byla v&nbsp;parku dokončena rozsáhlá rekonstrukce, která odpovídá nynější podobě. Na jihovýchodní straně je vztyčen kříž připomínající papežovu návštěvu Brna v&nbsp;roce 2009.
Nejbližší zastávka městské hromadné dopravy: Šilingrovo náměstí",https://www.gotobrno.cz/wp-content/uploads/2017/10/denisovy-sady2_gabzdyl.jpg,,https://www.gotobrno.cz/misto/denisovy-sady/,,,,"Denisovy sady, Brno, Česko",49.1910031,16.6059235,,,,,,,,,,Denisovy sady,Brno,,{18BB7B06-AD9C-44A1-BF5B-D572808BCBFF}
16.6110482,49.1982349,74,Janáčkovo divadlo,"V době otevření bylo Janáčkovo divadlo největším u&nbsp;nás.
V polovině šedesátých let minulého století nebyla v&nbsp;Československu větší a&nbsp;technicky lépe vybavená divadelní budova. Divadlo opery a&nbsp;baletu bylo na základě projektu architekta Jana Víška pojato komplexním způsobem, aby zahrnovalo všechny potřebné umělecké, společenské a&nbsp;technické provozy. Kromě jeviště a&nbsp;hlediště, koncipovaného jako stupňovitý amfiteátr s&nbsp;věncem lóží, se zde nacházejí šatny, zkušebny, kanceláře, dílny i&nbsp;sklady, ale také restaurace, kavárna a&nbsp;divadelní klub. Prostor před divadlem byl v&nbsp;roce 2015 rekultivován do podoby relaxační zóny s&nbsp;unikátní světelnou fontánou. Budovu obklopují i&nbsp;zajímavé skulptury, například sousoší bratří Mrštíků od Vincence Makovského nebo pomník Leoše Janáčka od Stanislava Hanzla.
Nejbližší zastávka městské hromadné dopravy: Moravské náměstí",https://www.gotobrno.cz/wp-content/uploads/2017/05/12-Město-kultury-HD.jpg,,https://www.gotobrno.cz/misto/janackovo-divadlo/,,,,"Rooseveltova 31/7, Brno-město, Brno, Česko",49.1982349,16.6110482,,,,,,,,,,Rooseveltova 31/7,Brno,,{6974648A-9A4A-4BC8-8CBC-6F86F4EDD22C}
16.6103159,49.1926291,75,Masarykova,"Masarykova spojuje Nádražní ulici s náměstím Svobody.
Jde o&nbsp;ulici s&nbsp;nejfrekventovanějším pěším provozem v&nbsp;Brně. V&nbsp;jejím místě vedla už ve 12.&nbsp;století jedna z&nbsp;významných obchodních stezek. Třída se původně jmenovala Ferdinandova a&nbsp;jako protipól České ulici byla místem setkávání Němců. Vzápětí po zániku monarchie dostala název podle prvního československého prezidenta. Během okupace nesla jméno Hermanna Göringa a&nbsp;v&nbsp;roce 1955 byla přejmenována z&nbsp;Masarykovy na třídu Vítězství, ovšem místními byl nový název v&nbsp;podstatě ignorován a&nbsp;polooficiálně bylo stále používáno staré označení. Všechny domy v&nbsp;současné ulici vznikly při velké přestavbě Brna na přelomu 19.&nbsp;a&nbsp;20.&nbsp;století a&nbsp;kromě kostela sv. Máří Magdalény, jenž pro brněnské františkány postavil v&nbsp;polovině 17.&nbsp;století pravděpodobně Ondřej Erna, se nedochovala žádná původně středověká stavba. Za pozornost stojí secesní dům Stephana Haupta (Masarykova 7) od Leopolda Bauera a&nbsp;funkcionalistický obchodní a&nbsp;nájemní dům Friedricha Wittereicha (Masarykova 19–21) od Otty Eislera.
Nejbližší zastávka městské hromadné dopravy: Zelný trh",https://www.gotobrno.cz/wp-content/uploads/2017/05/Masarykova_02-Brno-jde-do-práce-4-HD.jpg,,https://www.gotobrno.cz/misto/masarykova/,,,,"Masarykova, Brno-město, Brno, Česko",49.1926291,16.6103158999999,,,,,,,,,,Masarykova,Brno,,{80278CE4-54A4-448A-8FD0-2A09A623C1C2}
